5b29c2795e8e1a03ea6e29888bb60849,52121711000 ,A0004,5.3.23.3.5.20170105,M821
174d42143e1fdf985fcdc55223b584bf,51721711000 ,A0004,5.2.23.3.5.20160921,SM-G9350
DDA7CBC0F2B0F786A6919CE7A2352C80,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI P7-L07
4C20254B3915852A889A0751C131F912,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI MLA-AL10
7b3ebdc3370f0e4fe62f17bdb4461a19,52121711000 ,A0004,5.1.23.3.5.20160620,SM-C7000
25697AA215EAB1E70E4B53CE545D9200,84865711000 ,A0004,6.0.23.3.5.20170618,VIE-AL10
935C9B2AE90CB96C034F625B7984FD31,52121711000 ,A0004,6.0.23.3.5.20170618,HUAWEI P7-L07
2D0A5B5B7E7B3CD26E53691A2C5AB30E,52121711000 ,A0004,6.0.23.3.5.20170618,HM 2A
5E5E51B23E8C3A824EDF1B047AE3B8F7,9811711000 ,A0004,6.0.23.3.5.20170618,SM-G9008W
8B12CBACB2A9D4F3D02A374BB6EC2110,9721711001 ,A0004,6.0.23.3.5.20170618,4G
1689a0ec0493502bc9379aed8114e6c7,52121711000 ,A0004,5.3.23.3.5.20161207,HUAWEI NXT-AL10
c085da3ac2598c9908a74cf87706d116,1341711000 ,A0004,5.3.23.3.5.20161207,SM-G9008V
17B05071CE29237BD9D8EA448B72F334,9721711001 ,A0004,6.0.23.3.5.20170618,OPPO R9s
8F3B4E12538AF6963080662D18990BA2,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI CAZ-AL10
A51249935EB5331AE1EFA2746036C400,54021711000 ,A0004,6.0.23.3.5.20170618,OPPO A53
4218B641DB341BEDAB9EE0DB400D47B3,52121711000 ,A0004,6.0.23.3.5.20170618,SM-G9300
fe0f4481884d16b9d8022a6eff238478,1241711002 ,A0004,2.3.23.3.5.20130131,ZTE U795+
6ae2b08f269d63768cfe5fe4d5e40bab,1341711000 ,A0004,5.0.23.3.5.20160525,GT-I9508
A8E591A14AD229CDD064FDC447A135DF,50221711000 ,A0004,6.0.23.3.5.20170618,vivo X6Plus L
112cdb8b6d1043b0cb9ad4709b2db7ee,3241711000 ,A0004,5.0.23.3.5.20160525,HUAWEI P7-L07
FF6B7854633B959D84DDE05DD3039665,9721711005 ,A0004,6.0.23.3.5.20170618,vivo Y55A
1d6cc30dc1f7bd4e153913260cdb6a11,1341711100 ,A0004,4.9.23.3.5.20160308,SM-G9008W
aee1739b5c52af1b3b54472a6ef12a82,1341711002 ,A0004,2.3.23.3.5.20130125,GT-I9128
56B47F671E001E7DCDE2BC8D3B15B510,9721711001 ,A0004,6.0.23.3.5.20170618,vivo X6A
E88D2A85C6CFDEF32B035EE058C50A66,52121711000 ,A0004,6.0.23.3.5.20170618,vivo Y67
304850E3F3B0605F07CF2CBB4A25B030,52121711000 ,A0004,6.0.23.3.5.20170618,SM-G9008V
C55DE41CF63E0AD6AB6970B0BFD1A647,51721711000 ,A0004,6.0.23.3.5.20170618,ZTE A2017
C8DCA256860D92418959D177D624FD28,51721711000 ,A0004,6.0.23.3.5.20170618,SM-G3588V
F600C57A56DB58117B65F1550CAF3EBF,52121711000 ,A0004,6.0.23.3.5.20170618,NX563J
CAA50E8457799A1CFA192EF7465FA46A,84865711000 ,A0004,6.0.23.3.5.20170618,KIW-TL00
F5AF143A176E9F58289D70AA23D51C22,52121711000 ,A0004,6.0.23.3.5.20170618,HUAWEI TIT-TL00
516B3029AA2FEF02C1FB6669492CCE14,54821711000 ,A0004,6.0.23.3.5.20170618,MI NOTE LTE
45BD47C2184174F868EFBCF6B2D8673B,51621711000 ,A0004,6.0.23.3.5.20170618,SM-J7008
FB996099B5960531C42AE338D4BF35F0,52121711000 ,A0004,6.0.23.3.5.20170618,DIG-TL10
34E419583B6E935DC8FE99B2B8FB3490,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI P7-L07
d134231fe10333bf03dd0b56058cd8b9,1341711019 ,A0004,2.3.23.3.5.20130501,GT-S7568I
863AF8106A8EB8DBB3F8B67155FAF062,52121711000 ,A0004,6.0.23.3.5.20170618,BLN-TL10
C6C25C629AC33FD3239839D441854E24,9721711001 ,A0004,6.0.23.3.5.20170618,SM-N9008V
EFFBFFB3703CEF988BA484621CF02A7C,9811711000 ,A0004,6.0.23.3.5.20170618,M836
99f0948b13355d11b543f5b3aa6c439b,3441711000 ,A0004,4.0.23.3.5.20140307,SM-G7108V
254C54C7092D6DF352264032EEDE073B,9721711001 ,A0004,6.0.23.3.5.20170618,BLN-AL30
EE7A0F0237DE29C1915076130EF077C5,9811711000 ,A0004,6.0.23.3.5.20170618,SM-N9008V
3fcfc94247e99f0a59487b31ebb40640,3241711000 ,A0004,5.0.23.3.5.20160525,HUAWEI P7-L07
aadacae1cd8e88cab73f3f50caf55c42,1341711100 ,A0004,4.9.23.3.5.20160308,SM-G9008W
342FB1B5609C891588579357D37F0696,52121711000 ,A0004,6.0.23.3.5.20170618,SM-J5008
D9371F3125442ABA9AB2732DADB192C3,9721711001 ,A0004,6.0.23.3.5.20170618,R7Plusm
9B6C1954FD8A449E19D47815F647848D,82965711000 ,A0004,6.0.23.3.5.20170618,M5
75F936B5A36433E59C26E685C7EB9312,51721711000 ,A0004,6.0.23.3.5.20170618,R7Plus
886FB80CD4A0CA556786258108E3CD6B,84865711000 ,A0004,6.0.23.3.5.20170618,SLA-AL00
4d126538f1459a8ba2fea25f4be44735,1341711001 ,A0004,2.3.3.3.5.20130116,GT-I8268
29B297F7403DD5E07204A23501BCEDF1,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI TIT-AL00
96E46E4640E54329E1BABC9F81F70E6C,9721711005 ,A0004,6.0.23.3.5.20170618,GN5003
5298bad19c753c1c4e85a00861b5c1f6,3241711000 ,A0004,5.0.23.3.5.20160525,SCL-TL00
B3638A5DFFBA7C3A9F771BA1EA4E8677,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI MT7-TL00
854f16494c7c204001b319813741a03a,1341711100 ,A0004,4.9.23.3.5.20160308,SM-G9008V
18da9bd780d741921d67b9ead5d904d4,1341711001 ,A0004,2.3.3.3.5.20130116,GT-I8268
221290665D8CB26EC359C22DBE5F5E41,54921711000 ,A0004,6.0.23.3.5.20170618,OPPO R9tm
ea7176b7b037a24306af726cd5371bc8,3241711000 ,A0004,5.0.23.3.5.20160525,CUN-TL00
1247463BE27AAFFCC541EA57F5D13946,84865711000 ,A0004,6.0.23.3.5.20170618,MHA-TL00
76D4944244B88A88D29C7CFBE89FE9E7,51821711000 ,A0004,6.0.23.3.5.20170618,SM-G7108V
6BA78DC1FDB9A5947705DD8C7B32B69A,84865711000 ,A0004,6.0.23.3.5.20170618,EVA-AL00
0d76d44db7a420c4473e733a80bb662e,1341711000 ,A0004,5.0.23.3.5.20160525,GT-I9508V
44EB69270B7ED244775DE30F1A4499B9,9711711000 ,A0004,6.0.23.3.5.20170618,HUAWEI CAZ-AL10
E4204541DD3E6F6BA02CB780C9A853DE,9721711005 ,A0004,6.0.23.3.5.20170618,vivo X7Plus
4EC65D643941136AD0CEFBA8B6580DDB,51821711000 ,A0004,6.0.23.3.5.20170618,OPPO A59m
b0fb2bbe214d3ef597633e544c7b55a6,1341711100 ,A0004,4.9.23.3.5.20160308,SM-G9008V
e2d6c1ec175e2770f12c98ef74a2f8fe,51821711000 ,A0004,4.12.23.3.5.20160101,SM-G7108V
C4D8A5C758A4365107D75C2C1D7DDF18,9721711001 ,A0004,6.0.23.3.5.20170618,SM-G9350
0799D1B6DC9B9959F1BBCA27DCEA6D80,52121711000 ,A0004,6.0.23.3.5.20170618,SM-G9308
7EC1DE0F13CABB653D7E8A794C0D862A,9721711005 ,A0004,6.0.23.3.5.20170618,vivo X7Plus
506B969574F0FCC7AEB0DC9582B8E01D,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI MLA-AL10
ECB3FB59AD09EBE9DC5ADFFD8EE2AE61,9811711000 ,A0004,6.0.23.3.5.20170618,GN8003L
1B38CE3AEB2CF97528E365066FA40E4F,51721711000 ,A0004,6.0.23.3.5.20170618,SM-C7000
D6E222EEC9E61A09981A41A90DA15D23,9721711005 ,A0004,6.0.23.3.5.20170618,GN8001
3d250a57f6ecb01d328e29b82b96b0f7,54721711000 ,A0004,5.3.23.3.5.20170105,SM-G9008V
5fed4f908892c7145286f48324812e33,50221711000 ,A0004,5.3.23.3.5.20161207,vivo X5S L
4ad4ca0d4933b87f174eee367ecc4b45,1341711005 ,A0004,2.3.23.3.5.20130131,GT-I9308
ABC9F1721CBDC4293868BB9247F93FA7,9721711005 ,A0004,6.0.23.3.5.20170618,N5207
DFD00D56E8D9D454B990F22B542004C6,51821711000 ,A0004,6.0.23.3.5.20170618,SM-G9008V
445CAEC3F9CF30334DCF331F365224E1,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI MT2-L01
8A4D303C2CBE74E8355DA152B7DD2340,9721711001 ,A0004,6.0.23.3.5.20170618,OPPO R11t
ec37698f241ad7961387cc70239e02fd,50221711000 ,A0004,5.3.23.3.5.20161207,vivo X6Plus A
3BA99895121B3B85432FB38962840539,84865711000 ,A0004,6.0.23.3.5.20170618,MHA-TL00
2765D9A4A2E64F91AB3CC0C4CC7C44E9,51721711000 ,A0004,6.0.23.3.5.20170618,SM-G9008V
0C9536BE109D73F55B403D53BCE5876D,52121711000 ,A0004,6.0.23.3.5.20170618,CAM-AL00
AD281EE59C72D4D7202590F8E524FC5A,84865711000 ,A0004,6.0.23.3.5.20170618,BLN-TL10
6C437DAB705387F1F15B21EF173104AB,52121711000 ,A0004,6.0.23.3.5.20170618,T3582
EB0C8DBA55B1A7864A601E21CD6A766A,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI P7-L07
77B769034D40CE57478B4BCBFE5F3A84,52121711000 ,A0004,6.0.23.3.5.20170618,HUAWEI NXT-TL00
ce2fe5a725c26e8dc08b79f7b5b731e3,1341711120 ,A0004,5.3.23.3.5.20161215,SM-N9508
4761986684cfe17da3f53525a37494ff,84865711000 ,A0004,5.3.23.3.5.20170105,KIW-TL00
0141302C76D5FF7DCBFBD28726E10E1D,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI RIO-AL00
6af69cf83c30992e615894fde524dd70,1041711000 ,A0004,3.3.23.3.5.20131030,Lenovo S810t
5B2B20BCBFDD7BEB84E8414740D3C5FE,54821711000 ,A0004,6.0.23.3.5.20170618,MI 5C
dcda655ff079450532a7fc3ec5f834e8,52121711000 ,A0004,5.3.23.3.5.20170105,SM-G9008V
02F4C32397FDA5A422F48AF935DC8C28,9721711005 ,A0004,6.0.23.3.5.20170618,MHA-AL00
1D801AD224DFCBBBC9A5802D1C094096,9811711000 ,A0004,6.0.23.3.5.20170618,TRT-TL10
A7DC4CBC88840FEF03E3FF62FE8F6F4C,84865711000 ,A0004,6.0.23.3.5.20170618,BLN-AL10
7D8E84FC45C4DD69383C8326F7604EF2,9721711005 ,A0004,6.0.23.3.5.20170618,vivo Y31
e899bc8e26cf61d7e385af7ae75fe9b4,52121711000 ,A0004,5.1.23.3.5.20160817,HUAWEI P7-L07
DE36115ECA271B0F30C55B872754AF1F,51821711000 ,A0004,6.0.23.3.5.20170618,G8142
5EC1D73B2395878825FEC94C8CAD0B56,52121711000 ,A0004,6.0.23.3.5.20170618,vivo Y33
E5E4199B00253C90FF28BEE795206C9F,50221711000 ,A0004,6.0.23.3.5.20170618,SM-G9008V
608ba7b93e61a03f3f157332ff072d5e,1341715000 ,A0004,3.0.23.3.5.20130812,GT-N7108
1B7F9E4C4405F3546DEEDDFC5CF49375,50221711000 ,A0004,6.0.23.3.5.20170618,vivo X5Max L
F1174F639FCD0B422B3808601B681B40,51721711000 ,A0004,6.0.23.3.5.20170618,M812C
C9AB8EEE9AB0E1577D53CA82727BAA15,51721711000 ,A0004,6.0.23.3.5.20170618,CHM-TL00
F11DEF82C057959A16D84C795EABAFE6,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI MT7-TL00
29C73D44DA2CE5EEB71E04FB2EA0F1CC,52121711000 ,A0004,6.0.23.3.5.20170618,EVA-TL00
7BD80EED1530910DA6EFB410171C332A,9811711000 ,A0004,6.0.23.3.5.20170618,VTR-TL00
D147622D52FB3CEE89C19CF054F8C317,9721711005 ,A0004,6.0.23.3.5.20170618,OPPO R7s
0DB1752464E6CD71199F68BAE34E3EF9,52121711000 ,A0004,6.0.23.3.5.20170618,ZTE A2017
553A2EF08F85CD15645D9D3F8727CF34,51721711000 ,A0004,6.0.23.3.5.20170618,HUAWEI P8max
01031F3D2ADE5618FB2F18C3C1EB44CE,52121711000 ,A0004,6.0.23.3.5.20170618,BLN-TL10
00DBF83CDA021826AD4537E8AFB4BB5F,50221711000 ,A0004,6.0.23.3.5.20170618,vivo Xplay5A
0118C56F3D18C11DE220B955BACFCCFA,84865711000 ,A0004,6.0.23.3.5.20170618,EVA-AL00
84308CA484401965AC95B237C77F3D48,54921711000 ,A0004,6.0.23.3.5.20170618,OPPO R9m
F454708C99D97239CE20ADC55BEA7914,84865711000 ,A0004,6.0.23.3.5.20170618,MHA-AL00
52EA0E414EBA9B720C4B745B0B9AE35A,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI MT7-TL00
E35152AD18070132B31212C672E76F1C,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI NXT-AL10
993C50920E2DAC8660CDC3D174690C4C,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI NXT-AL10
689b28215dc089069c9d407a29c8203f,3241711000 ,A0004,5.0.23.3.5.20160525,KIW-TL00
E6AE12983C70A069BA94A4ECEBF281D3,50221711000 ,A0004,6.0.23.3.5.20170618,vivo Y51
b4a9813bbc49dcfb77434b7f5b1e472c,1341711000 ,A0004,3.3.23.3.5.20131030,GT-I9158V
B415AEDEF6398A17829BD46F148B8480,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI MT7-TL00
1D9364F08B355EA37EA4E669C5F65D23,52121711000 ,A0004,6.0.23.3.5.20170618,SM-G9280
80cba78400776d1f27aa96d79170da3d,51821711000 ,A0004,5.2.23.3.5.20160921,vivo Y23L
48799dd0bfe5bae8b1516387f7fb08ff,1341711001 ,A0004,2.3.3.3.5.20130116,GT-I8268
D9DFE8C6F7DD7228950E977D5AD9532C,54921711000 ,A0004,6.0.23.3.5.20170618,R8007
0c9313098aca0fffd62ce0256cea7911,1341711000 ,A0004,3.3.23.3.5.20131030,SM-G3568V
D85D781997D84941D90EFC6CE10A46C6,54921711000 ,A0004,6.0.23.3.5.20170618,OPPO R9m
B0EEBB96A77A6A89F5888DAB3A2F8D4A,54921711000 ,A0004,6.0.23.3.5.20170618,OPPO A59m
44126e5b1f70199d541884c32ea5d9a5,2041711000 ,A0004,3.3.23.3.5.20131030,M812C
9eb6feb3d761127ba2c2f1220b34bdf0,1341711001 ,A0004,2.3.3.3.5.20130116,GT-I8268
1A52A11E9AAA1A40828FA9F3E62806CA,54921711000 ,A0004,6.0.23.3.5.20170618,OPPO A59m
A9F3ADF181E19B08A7F70ABDD78818AE,9811711000 ,A0004,6.0.23.3.5.20170618,OPPO R11s Plus
c095865c1505dde7cb8a4aad4b427f09,84865711000 ,A0004,5.1.23.3.5.20160817,HUAWEI G7-TL00
3AC90B515D4854A8207D89D963FF95C4,51621711000 ,A0004,6.0.23.3.5.20170618,HUAWEI MLA-TL00
63A594A94DE53095ABBBC1D16331915E,54921711000 ,A0004,6.0.23.3.5.20170618,OPPO R7s
FC15B98F409209C0D0C6E67CF7DE94BF,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI RIO-AL00
203ED1EC485AC1A968D0FF53BC0F2277,9721711001 ,A0004,6.0.23.3.5.20170618,VIE-AL10
86798160FDE3818B8D94BFF0B55F4BD0,52121711000 ,A0004,6.0.23.3.5.20170618,VKY-AL00
458A8C280EE0876B720B2139B54D09F1,52121711000 ,A0004,6.0.23.3.5.20170618,GN5001L
154F02502AC2C8599D23003150E0A817,50221711000 ,A0004,6.0.23.3.5.20170618,vivo X6Plus L
34571DC9F4BD4B43474BF488A18601BA,84865711000 ,A0004,6.0.23.3.5.20170618,BAC-TL00
b713cc6f2985b091238cb904704a8fd0,3241711000 ,A0004,5.0.23.3.5.20160525,H60-L03
9A14C3A86782C435137AC5D3B557F333,9721711001 ,A0004,6.0.23.3.5.20170618,H30-T10
61E80D35AAD26C8183A19F1861216CE1,50221711000 ,A0004,6.0.23.3.5.20170618,vivo X6A
6D74956DEF9F57DE7CF2BB2E69B779B2,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI P7-L07
8E1073E697DCA5738A41B2B65EB9F63D,51821711000 ,A0004,6.0.23.3.5.20170618,OPPO A57
d9f9e9af763549d1eafc31036d69b509,1341711000 ,A0004,5.3.23.3.5.20161207,SM-G5308W
FCC5DF707E8068CABF6CD34E6941C30F,54921711000 ,A0004,6.0.23.3.5.20170618,OPPO A53
BCF582AF132E4673F86EBF328FA3ED1F,52121711000 ,A0004,6.0.23.3.5.20170618,SM-G9008W
A46E1D72AFE867436E450B563D2138B5,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI MT2-L01
4d79ee3e278276fe039a17b44fe3f3a5,1341711000 ,A0004,4.0.23.3.5.20150514,SM-J5008
1A9EEE83BC4C7918CF38C848EBFA5997,52121711000 ,A0004,6.0.23.3.5.20170618,KIW-TL00
9291713A8B5D50CD25DF2BB34D44406E,50221711000 ,A0004,6.0.23.3.5.20170618,vivo Y23L
bbb1b6d82c7476da435c9e9d717795ce,51821711000 ,A0004,5.3.23.3.5.20170105,SM-G5308W
912d4749375d5ee73732e3fcc0b5d449,9811711000 ,A0004,5.3.23.3.5.20170105,KIW-TL00
8004DAFF919DC8A3F86E9D294F91D795,9811711000 ,A0004,6.0.23.3.5.20170618,HUAWEI MT2-L01
014E7A68FF1420A3AB4AB84E1521C8BF,51821711000 ,A0004,6.0.23.3.5.20170618,CHM-CL00
BB9EE7E181BDE0FD90F356FC959CC45C,52121711000 ,A0004,6.0.23.3.5.20170618,SM-G9008V
EDDF90C0A06D2B35AEF5AB34E4C5FAE3,9721711001 ,A0004,6.0.23.3.5.20170618,SM-G9350
2451D5994B506CDC7A7C6114DDEFAF93,9721711001 ,A0004,6.0.23.3.5.20170618,HUAWEI P7-L07
8165B9E3011E12546B9CB9B40303F353,9721711008 ,A0004,6.0.23.3.5.20170618,SM-J5008
BAC5D5B79AF20E9C6626F27B707E419D,9721711005 ,A0004,6.0.23.3.5.20170618,BLN-AL40
AA6C2D94AF9F3D6CBEF026CAA87FD2F0,52121711000 ,A0004,6.0.23.3.5.20170618,GN8003
82dcbdaf0f52292a7c98e460c70a850b,1341711000 ,A0004,3.3.23.3.5.20131030,GT-I9158V
724FA884D699E089B38D8D13F9C1070F,84865711000 ,A0004,6.0.23.3.5.20170618,KIW-TL00
2154FDDBF94709BE7BA0C3915BE56C7A,84865711000 ,A0004,6.0.23.3.5.20170618,VTR-AL00
40CDCAEEDED13574CF263FDA4DE272D6,51621711000 ,A0004,5.2.35.3.5.20161103,SM-G5308W
283EC1D77F20328B15C28DB4B7FE9460,54921711000 ,A0004,6.0.23.3.5.20170618,OPPO R9tm
E53C9A704BA2B09A29AB4F5EA2A1E986,51821711000 ,A0004,6.0.23.3.5.20170618,SCL-TL00
b795a08d315217b60473f1d3893bd62e,3241711000 ,A0004,5.0.23.3.5.20160525,HUAWEI P7-L07
B1E160CBD759A721F2D02E28D61B2DC8,9721711005 ,A0004,6.0.23.3.5.20170618,PIC-AL00
964B692E764C4DB707BCCC4BB9B723BF,51821711000 ,A0004,6.0.23.3.5.20170618,SM-G9008V
73DF8583EE631F4BE23B7B0B3AECEFF8,54921711000 ,A0004,6.0.23.3.5.20170618,OPPO R11
8832fc73423873346b404323fb815a76,1041711000 ,A0004,3.3.23.3.5.20131030,Lenovo A360t
F56454D5E2E025270DD92C6472B9B303,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI P7-L07
7ac9eea48c706aa32a38440be32198da,3241711000 ,A0004,5.0.23.3.5.20160525,KIW-TL00
701e035f92800d2cbdf9eb58f3287335,1041711000 ,A0004,3.3.23.3.5.20131030,Lenovo A360t
5F2AB6DE23B839B18ED094B567A776BC,100021601000 ,I0004,5.4.23.3.8.20170122,iOS11.1.2
D5980E2105EAE37FD6C6BC55F842F2FA,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI G7-TL00
B6DD946CB59E10B91FFC909349DE5447,51821711000 ,A0004,6.0.23.3.5.20170618,ZTE A2017
3898D36D6924E5EC6FB0B1029480018C,84865711000 ,A0004,6.0.23.3.5.20170618,BLN-TL10
B80C50EB25901D22174D30C7432CEC72,50221711000 ,A0004,6.0.23.3.5.20170618,vivo Y67A
bf24a105382b9159e9d1e075e008e258,1341711000 ,A0004,3.3.23.3.5.20131030,SM-G5308W
A4DE5C75061472DB84C57A372AC10219,52121711000 ,A0004,6.0.23.3.5.20170618,EVA-AL00
5273D77D993A5375270B6B80077D0052,9721711005 ,A0004,6.0.23.3.5.20170618,GIONEE S10
12c73fce8ba455e257abadbf75243581,1341711002 ,A0004,2.3.23.3.5.20130125,GT-I9128
5CF6138DA45CF6F580EE67AEB3F19866,51721711000 ,A0004,6.0.23.3.5.20170618,HUAWEI TIT-TL00
65C11762C1F46548A44E308BD3A0E98D,84865711000 ,A0004,6.0.23.3.5.20170618,MHA-AL00
DFB87AEFB185E313DA8B48704DFF5747,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI P7-L07
423D05C09A2A9887283F70D6761E486A,51721711000 ,A0004,6.0.23.3.5.20170618,SM-G9008V
800a31fed0cbeb2e7427ab7d8858b671,84865711000 ,A0004,5.3.23.3.5.20170105,HUAWEI P7-L07
B3C1109EDF1D57A8B0C51E645C736696,52121711000 ,A0004,6.0.23.3.5.20170618,SM-G5308W
3209a8ae211450c88270002f00c679cf,1041711001 ,A0004,2.3.3.3.5.20130107,Lenovo A630t
8EC709DF1456896E1629EEB5B751C4DE,84865711000 ,A0004,6.0.23.3.5.20170618,HUAWEI G7-TL00
8f2ebf271fd5652d681d3989bba7cea7,9811711000 ,A0004,4.9.23.3.5.20150814,HUAWEI P7-L07
3b5216c84e8500300d7f0209b85dea0f,52121711000 ,A0004,5.3.23.3.5.20170105,SM-G9008V
F2E187CCEBCDFCA32F2592674EF14AD2,9721711005 ,A0004,6.0.23.3.5.20170618,OPPO A59s
af655e4856873b7f8b229f34d65b9d30,3241711209 ,A0004,5.3.23.3.5.20161215,MHA-TL00
710E9E206F5746382D54629DFC02DD42,84865711000 ,A0004,6.0.23.3.5.20170618,H60-L03
6C636A6B2E7966AAD6CEB8B3639CDD6F,9721711005 ,A0004,6.0.23.3.5.20170618,HUAWEI TIT-TL00
47fb48fdc5cf9de435d6605e7265dd39,3441711001 ,A0004,2.3.23.3.5.20130131,HS-T958
9B51DD642910912E65E72C5676FECEB7,51721711000 ,A0004,6.0.23.3.5.20170618,HUAWEI GRA-UL10
